,pairs1,pairs2,residual,Pvalue,correlation,pairs1_name,pairs2_name,pairs1_industry,pairs2_industry
2529,600522.XSHG,600837.XSHG,-4.3817339197,0.0019031010778,0.90517447344,中天科技,海通证券,电气机械和器材制造业,资本市场服务
2530,600522.XSHG,600887.XSHG,-3.57646841639,0.0261923532378,0.725762504034,中天科技,伊利股份,电气机械和器材制造业,食品制造业
2531,600522.XSHG,600919.XSHG,-4.89845259677,0.000251965190852,0.84802225633,中天科技,江苏银行,电气机械和器材制造业,货币金融服务
2532,600522.XSHG,601211.XSHG,-4.52316310733,0.00112160897168,0.86420575709,中天科技,国泰君安,电气机械和器材制造业,资本市场服务
2533,600522.XSHG,601212.XSHG,-3.51168378903,0.0313736068202,0.898951663985,中天科技,白银有色,电气机械和器材制造业,有色金属冶炼和压延加工业
2534,600522.XSHG,601238.XSHG,-4.00790385978,0.00699713472825,0.946324060573,中天科技,广汽集团,电气机械和器材制造业,汽车制造业
2535,600522.XSHG,601360.XSHG,-3.39462691964,0.0429507692304,0.841264724222,中天科技,三六零,电气机械和器材制造业,互联网和相关服务
2536,600522.XSHG,601555.XSHG,-4.46062805812,0.00142036995024,0.934926395619,中天科技,东吴证券,电气机械和器材制造业,资本市场服务
2537,600522.XSHG,601611.XSHG,-3.80991543082,0.013148818914,0.926763662376,中天科技,中国核建,电气机械和器材制造业,土木工程建筑业
2538,600522.XSHG,601628.XSHG,-3.64124868619,0.0217644252243,0.90649005436,中天科技,中国人寿,电气机械和器材制造业,保险业
2539,600522.XSHG,601718.XSHG,-3.67138742572,0.0199359717722,0.964957557828,中天科技,际华集团,电气机械和器材制造业,纺织服装、服饰业
2540,600522.XSHG,601899.XSHG,-3.72953484047,0.0167833784802,0.69721798264,中天科技,紫金矿业,电气机械和器材制造业,有色金属矿采选业
2541,600522.XSHG,601933.XSHG,-3.51047523891,0.0314780113046,0.843902891319,中天科技,永辉超市,电气机械和器材制造业,零售业
2542,600522.XSHG,601958.XSHG,-3.55193449938,0.0280609267332,0.775795827768,中天科技,金钼股份,电气机械和器材制造业,有色金属矿采选业
2543,600522.XSHG,601985.XSHG,-4.12988759242,0.00464724593957,0.903669124604,中天科技,中国核电,电气机械和器材制造业,电力、热力生产和供应业
2544,600547.XSHG,600804.XSHG,-3.8485663061,0.0116636655782,0.847971073426,山东黄金,鹏博士,有色金属矿采选业,互联网和相关服务
2545,600547.XSHG,600959.XSHG,-3.35300164296,0.0478452796061,0.870284792004,山东黄金,江苏有线,有色金属矿采选业,电信、广播电视和卫星传输服务
2546,600547.XSHG,601012.XSHG,-4.18060919524,0.00390243899013,0.835514337572,山东黄金,隆基股份,有色金属矿采选业,非金属矿物制品业
2547,600547.XSHG,601018.XSHG,-3.74982435385,0.0157911585111,0.87847489259,山东黄金,宁波港,有色金属矿采选业,水上运输业
2548,600547.XSHG,601611.XSHG,-3.42125956825,0.0400434563753,0.892767089934,山东黄金,中国核建,有色金属矿采选业,土木工程建筑业
2549,600547.XSHG,601688.XSHG,-3.49523859117,0.0328198172837,0.874032714118,山东黄金,华泰证券,有色金属矿采选业,资本市场服务
2550,600547.XSHG,601878.XSHG,-3.35966627253,0.0470319644503,0.909331782868,山东黄金,浙商证券,有色金属矿采选业,资本市场服务
2551,600547.XSHG,601881.XSHG,-3.843688174,0.011842493192,0.911042736876,山东黄金,中国银河,有色金属矿采选业,资本市场服务
2552,600549.XSHG,600663.XSHG,-3.37565664618,0.045127127576,0.892576617279,厦门钨业,陆家嘴,有色金属冶炼和压延加工业,房地产业
2553,600549.XSHG,600705.XSHG,-3.43213919731,0.0389041204078,0.847312561328,厦门钨业,中航资本,有色金属冶炼和压延加工业,其他金融业
2554,600549.XSHG,600739.XSHG,-4.69854735729,0.000567143567257,0.951959353013,厦门钨业,辽宁成大,有色金属冶炼和压延加工业,批发业
2555,600549.XSHG,600795.XSHG,-3.34924842866,0.0483083904561,0.857215365663,厦门钨业,国电电力,有色金属冶炼和压延加工业,电力、热力生产和供应业
2556,600549.XSHG,600816.XSHG,-3.60461154764,0.0241815207671,0.919503224202,厦门钨业,安信信托,有色金属冶炼和压延加工业,其他金融业
2557,600549.XSHG,600958.XSHG,-3.49404679005,0.0329267887311,0.890169497283,厦门钨业,东方证券,有色金属冶炼和压延加工业,资本市场服务
2558,600549.XSHG,600959.XSHG,-3.97616858622,0.0077633946182,0.918456897189,厦门钨业,江苏有线,有色金属冶炼和压延加工业,电信、广播电视和卫星传输服务
2559,600549.XSHG,600999.XSHG,-3.40548495249,0.0417449025344,0.90395648001,厦门钨业,招商证券,有色金属冶炼和压延加工业,资本市场服务
2560,600549.XSHG,601018.XSHG,-3.76189760416,0.015225547974,0.91868847412,厦门钨业,宁波港,有色金属冶炼和压延加工业,水上运输业
2561,600549.XSHG,601212.XSHG,-3.91300068732,0.00951718363419,0.949041585077,厦门钨业,白银有色,有色金属冶炼和压延加工业,有色金属冶炼和压延加工业
2562,600549.XSHG,601216.XSHG,-4.24133880667,0.0031551184887,0.941658950538,厦门钨业,君正集团,有色金属冶炼和压延加工业,化学原料和化学制品制造业
2563,600549.XSHG,601377.XSHG,-3.55744462742,0.0276316033629,0.924362131867,厦门钨业,兴业证券,有色金属冶炼和压延加工业,资本市场服务
2564,600549.XSHG,601933.XSHG,-3.34144440826,0.0492831754074,0.897502590905,厦门钨业,永辉超市,有色金属冶炼和压延加工业,零售业
2565,600549.XSHG,601997.XSHG,-3.57917418622,0.0259929728944,0.825620930599,厦门钨业,贵阳银行,有色金属冶炼和压延加工业,货币金融服务
2566,600570.XSHG,600660.XSHG,-3.66189568796,0.0204968293613,-0.607534217803,恒生电子,福耀玻璃,软件和信息技术服务业,非金属矿物制品业
2567,600570.XSHG,601006.XSHG,-3.74835790761,0.01586110252,-0.653186577598,恒生电子,大秦铁路,软件和信息技术服务业,铁路运输业
2568,600585.XSHG,600663.XSHG,-3.97203189534,0.00786865679894,-0.670573389085,海螺水泥,陆家嘴,非金属矿物制品业,房地产业
2569,600585.XSHG,600682.XSHG,-3.56196799415,0.0272833820564,-0.68504127122,海螺水泥,南京新百,非金属矿物制品业,零售业
2570,600585.XSHG,600703.XSHG,-3.92973143897,0.0090210838523,-0.740078683395,海螺水泥,三安光电,非金属矿物制品业,计算机、通信和其他电子设备制造业
2571,600585.XSHG,600704.XSHG,-3.54887590612,0.0283016935016,-0.675375782286,海螺水泥,物产中大,非金属矿物制品业,批发业
2572,600585.XSHG,600705.XSHG,-3.50524201162,0.0319335163976,-0.656136990219,海螺水泥,中航资本,非金属矿物制品业,其他金融业
2573,600585.XSHG,600739.XSHG,-3.69478767883,0.0186100340853,-0.656427031962,海螺水泥,辽宁成大,非金属矿物制品业,批发业
2574,600585.XSHG,600816.XSHG,-3.64665885163,0.0214258663584,-0.688289832201,海螺水泥,安信信托,非金属矿物制品业,其他金融业
2575,600585.XSHG,600837.XSHG,-3.64057554542,0.0218068721219,-0.685360399962,海螺水泥,海通证券,非金属矿物制品业,资本市场服务
2576,600585.XSHG,600893.XSHG,-3.40317978214,0.041998519465,-0.633543520509,海螺水泥,航发动力,非金属矿物制品业,铁路、船舶、航空航天和其他运输设备制造业
2577,600585.XSHG,600909.XSHG,-3.52780064524,0.0300092221004,-0.661621037227,海螺水泥,华安证券,非金属矿物制品业,资本市场服务
2578,600585.XSHG,600919.XSHG,-3.33939972896,0.0495412339863,-0.62375291355,海螺水泥,江苏银行,非金属矿物制品业,货币金融服务
2579,600585.XSHG,600958.XSHG,-3.66273793928,0.0204465125083,-0.716377636003,海螺水泥,东方证券,非金属矿物制品业,资本市场服务
2580,600585.XSHG,600959.XSHG,-3.74623673445,0.0159627566137,-0.774213727307,海螺水泥,江苏有线,非金属矿物制品业,电信、广播电视和卫星传输服务
2581,600585.XSHG,600999.XSHG,-3.48183700024,0.0340398230466,-0.620626556942,海螺水泥,招商证券,非金属矿物制品业,资本市场服务
2582,600585.XSHG,601012.XSHG,-3.57020691524,0.0266587904287,-0.666731098884,海螺水泥,隆基股份,非金属矿物制品业,非金属矿物制品业
2583,600585.XSHG,601018.XSHG,-3.49723362198,0.0326414107915,-0.714188422972,海螺水泥,宁波港,非金属矿物制品业,水上运输业
2584,600585.XSHG,601108.XSHG,-3.45652734382,0.0364486697365,-0.674802833892,海螺水泥,财通证券,非金属矿物制品业,资本市场服务
2585,600585.XSHG,601169.XSHG,-3.50028880812,0.0323697947533,-0.626731154763,海螺水泥,北京银行,非金属矿物制品业,货币金融服务
2586,600585.XSHG,601212.XSHG,-3.52246070329,0.0304555651018,-0.716244337758,海螺水泥,白银有色,非金属矿物制品业,有色金属冶炼和压延加工业
2587,600585.XSHG,601216.XSHG,-3.44503332219,0.0375891541482,-0.69850572321,海螺水泥,君正集团,非金属矿物制品业,化学原料和化学制品制造业
2588,600585.XSHG,601238.XSHG,-3.59293374654,0.0249991402412,-0.730374296258,海螺水泥,广汽集团,非金属矿物制品业,汽车制造业
2589,600585.XSHG,601333.XSHG,-3.48322539355,0.0339116744565,-0.61406296943,海螺水泥,广深铁路,非金属矿物制品业,铁路运输业
2590,600585.XSHG,601360.XSHG,-3.90256196788,0.00983895274798,-0.669357089797,海螺水泥,三六零,非金属矿物制品业,互联网和相关服务
2591,600585.XSHG,601377.XSHG,-3.56958172981,0.0267057514808,-0.719635976287,海螺水泥,兴业证券,非金属矿物制品业,资本市场服务
2592,600585.XSHG,601555.XSHG,-3.56665431146,0.0269265915435,-0.715459402567,海螺水泥,东吴证券,非金属矿物制品业,资本市场服务
2593,600585.XSHG,601611.XSHG,-3.50506271252,0.0319492214797,-0.686420632508,海螺水泥,中国核建,非金属矿物制品业,土木工程建筑业
2594,600585.XSHG,601628.XSHG,-3.59030961654,0.0251861112395,-0.654408246024,海螺水泥,中国人寿,非金属矿物制品业,保险业
2595,600585.XSHG,601633.XSHG,-3.70321667286,0.0181516505755,-0.688379604373,海螺水泥,长城汽车,非金属矿物制品业,汽车制造业
2596,600585.XSHG,601669.XSHG,-3.53601204219,0.0293337558999,-0.668226383305,海螺水泥,中国电建,非金属矿物制品业,土木工程建筑业
2597,600585.XSHG,601718.XSHG,-3.65900875295,0.0206701156432,-0.718979887758,海螺水泥,际华集团,非金属矿物制品业,纺织服装、服饰业
2598,600585.XSHG,601866.XSHG,-3.50230631725,0.0321914854251,-0.703902469278,海螺水泥,中远海发,非金属矿物制品业,水上运输业
2599,600585.XSHG,601878.XSHG,-3.57215667406,0.0265127885733,-0.726668185043,海螺水泥,浙商证券,非金属矿物制品业,资本市场服务
2600,600585.XSHG,601881.XSHG,-3.43116258363,0.0390052702467,-0.6403503078,海螺水泥,中国银河,非金属矿物制品业,资本市场服务
2601,600585.XSHG,601919.XSHG,-3.79480324824,0.0137736015664,-0.670143552159,海螺水泥,中远海控,非金属矿物制品业,水上运输业
2602,600585.XSHG,601933.XSHG,-3.67453745399,0.0197528169484,-0.631049736355,海螺水泥,永辉超市,非金属矿物制品业,零售业
2603,600585.XSHG,601989.XSHG,-3.36503097153,0.0463856202105,-0.688455754449,海螺水泥,中国重工,非金属矿物制品业,铁路、船舶、航空航天和其他运输设备制造业
2604,600585.XSHG,601992.XSHG,-3.33982959525,0.0494868884789,-0.660776312119,海螺水泥,金隅集团,非金属矿物制品业,非金属矿物制品业
2605,600585.XSHG,603858.XSHG,-3.52384363109,0.0303394326401,-0.64440696883,海螺水泥,步长制药,非金属矿物制品业,医药制造业
2606,600588.XSHG,600660.XSHG,-3.53706354815,0.0292482043036,-0.721168129875,用友网络,福耀玻璃,软件和信息技术服务业,非金属矿物制品业
2607,600588.XSHG,600887.XSHG,-3.39177314481,0.0432724734533,-0.663346034741,用友网络,伊利股份,软件和信息技术服务业,食品制造业
2608,600588.XSHG,601390.XSHG,-3.60466693154,0.0241776987104,-0.862562038409,用友网络,中国中铁,软件和信息技术服务业,土木工程建筑业
2609,600606.XSHG,600663.XSHG,-4.43055424845,0.00158907494714,0.781748930566,绿地控股,陆家嘴,房地产业,房地产业
2610,600606.XSHG,600674.XSHG,-3.7254073868,0.0169917924379,0.682327466623,绿地控股,川投能源,房地产业,电力、热力生产和供应业
2611,600606.XSHG,600704.XSHG,-3.68222183876,0.0193121562071,0.779002473902,绿地控股,物产中大,房地产业,批发业
2612,600606.XSHG,600705.XSHG,-3.71476872008,0.0175394846651,0.695724484247,绿地控股,中航资本,房地产业,其他金融业
2613,600606.XSHG,600795.XSHG,-4.60005367055,0.00083470903733,0.753034549388,绿地控股,国电电力,房地产业,电力、热力生产和供应业
2614,600606.XSHG,600820.XSHG,-4.4422212707,0.00152152707575,0.790045694556,绿地控股,隧道股份,房地产业,土木工程建筑业
2615,600606.XSHG,600837.XSHG,-3.88687600365,0.0103407733581,0.817425307031,绿地控股,海通证券,房地产业,资本市场服务
2616,600606.XSHG,600919.XSHG,-3.79966928996,0.013569617547,0.813633381959,绿地控股,江苏银行,房地产业,货币金融服务
2617,600606.XSHG,600958.XSHG,-3.97489396591,0.00779569261578,0.784103947394,绿地控股,东方证券,房地产业,资本市场服务
2618,600606.XSHG,600959.XSHG,-3.94987918959,0.00845452231654,0.739777558555,绿地控股,江苏有线,房地产业,电信、广播电视和卫星传输服务
2619,600606.XSHG,600999.XSHG,-3.49321208084,0.0330018849294,0.811259746931,绿地控股,招商证券,房地产业,资本市场服务
2620,600606.XSHG,601018.XSHG,-3.47527211111,0.0346513250201,0.682198859054,绿地控股,宁波港,房地产业,水上运输业
2621,600606.XSHG,601088.XSHG,-4.97466850176,0.000183231119059,0.827687861369,绿地控股,中国神华,房地产业,煤炭开采和洗选业
2622,600606.XSHG,601111.XSHG,-3.36211227864,0.046736349335,0.667026302655,绿地控股,中国国航,房地产业,航空运输业
2623,600606.XSHG,601169.XSHG,-4.18367610917,0.00386111474105,0.81331426633,绿地控股,北京银行,房地产业,货币金融服务
2624,600606.XSHG,601211.XSHG,-3.49013839082,0.0332796684434,0.836629417937,绿地控股,国泰君安,房地产业,资本市场服务
2625,600606.XSHG,601212.XSHG,-3.40800117982,0.0414695251676,0.766979388059,绿地控股,白银有色,房地产业,有色金属冶炼和压延加工业
2626,600606.XSHG,601238.XSHG,-4.01853405673,0.0067561624239,0.777955650649,绿地控股,广汽集团,房地产业,汽车制造业
2627,600606.XSHG,601328.XSHG,-3.6098840074,0.0238199966621,0.820745176334,绿地控股,交通银行,房地产业,货币金融服务
2628,600606.XSHG,601333.XSHG,-3.407531932,0.0415207645657,0.742585177391,绿地控股,广深铁路,房地产业,铁路运输业
2629,600606.XSHG,601336.XSHG,-3.59379500438,0.0249380362218,0.665804402217,绿地控股,新华保险,房地产业,保险业
2630,600606.XSHG,601360.XSHG,-4.16406861598,0.00413237407207,0.732848690532,绿地控股,三六零,房地产业,互联网和相关服务
2631,600606.XSHG,601377.XSHG,-3.47208191572,0.0349518201686,0.796825353305,绿地控股,兴业证券,房地产业,资本市场服务
2632,600606.XSHG,601555.XSHG,-4.14951885956,0.0043448063308,0.791950960321,绿地控股,东吴证券,房地产业,资本市场服务
2633,600606.XSHG,601600.XSHG,-4.48082514009,0.00131660251876,0.775016668787,绿地控股,中国铝业,房地产业,有色金属冶炼和压延加工业
2634,600606.XSHG,601601.XSHG,-3.83919608473,0.0120093202439,0.637826324704,绿地控股,中国太保,房地产业,保险业
2635,600606.XSHG,601611.XSHG,-3.71742396688,0.0174013604486,0.804025918086,绿地控股,中国核建,房地产业,土木工程建筑业
2636,600606.XSHG,601618.XSHG,-4.20083032637,0.00363727424247,0.694006958053,绿地控股,中国中冶,房地产业,土木工程建筑业
2637,600606.XSHG,601628.XSHG,-4.61008313454,0.000802826913482,0.784523942248,绿地控股,中国人寿,房地产业,保险业
2638,600606.XSHG,601668.XSHG,-4.19526190636,0.00370859608312,0.866306944624,绿地控股,中国建筑,房地产业,土木工程建筑业
2639,600606.XSHG,601669.XSHG,-4.03721546756,0.00635079174162,0.811445896887,绿地控股,中国电建,房地产业,土木工程建筑业
2640,600606.XSHG,601718.XSHG,-3.87765600901,0.0106462892955,0.73062123096,绿地控股,际华集团,房地产业,纺织服装、服饰业
2641,600606.XSHG,601766.XSHG,-4.24974603827,0.00306272411721,0.834396794358,绿地控股,中国中车,房地产业,铁路、船舶、航空航天和其他运输设备制造业
2642,600606.XSHG,601788.XSHG,-3.89363548392,0.0101217884961,0.756955656162,绿地控股,光大证券,房地产业,资本市场服务
2643,600606.XSHG,601866.XSHG,-4.11673570124,0.00486047765245,0.77658051453,绿地控股,中远海发,房地产业,水上运输业
2644,600606.XSHG,601878.XSHG,-3.88748289968,0.0103209404673,0.812224819107,绿地控股,浙商证券,房地产业,资本市场服务
2645,600606.XSHG,601881.XSHG,-3.71633642275,0.0174578181418,0.774289725737,绿地控股,中国银河,房地产业,资本市场服务
2646,600606.XSHG,601899.XSHG,-3.44805846271,0.0372861154449,0.815841402416,绿地控股,紫金矿业,房地产业,有色金属矿采选业
2647,600606.XSHG,601919.XSHG,-3.85366857736,0.0114791950037,0.774477669573,绿地控股,中远海控,房地产业,水上运输业
2648,600606.XSHG,601933.XSHG,-3.92583060669,0.00913463171284,0.815562160083,绿地控股,永辉超市,房地产业,零售业
2649,600606.XSHG,601958.XSHG,-3.40358767798,0.0419535490306,0.845480481983,绿地控股,金钼股份,房地产业,有色金属矿采选业
2650,600606.XSHG,601985.XSHG,-5.04224390941,0.000137576942187,0.818813971432,绿地控股,中国核电,房地产业,电力、热力生产和供应业
2651,600606.XSHG,601989.XSHG,-4.03405272224,0.00641783354765,0.812218238095,绿地控股,中国重工,房地产业,铁路、船舶、航空航天和其他运输设备制造业
2652,600606.XSHG,601991.XSHG,-3.51152624883,0.0313871997203,0.778702881697,绿地控股,大唐发电,房地产业,电力、热力生产和供应业
2653,600606.XSHG,601992.XSHG,-4.41351625668,0.00169274234153,0.822832530052,绿地控股,金隅集团,房地产业,非金属矿物制品业
2654,600606.XSHG,601997.XSHG,-3.39134400991,0.0433210225811,0.761957362731,绿地控股,贵阳银行,房地产业,货币金融服务
2655,600606.XSHG,603288.XSHG,-3.35981341693,0.0470141375269,-0.637236644928,绿地控股,海天味业,房地产业,食品制造业
2656,600660.XSHG,601336.XSHG,-3.34811302615,0.0484492147873,0.799716416237,福耀玻璃,新华保险,非金属矿物制品业,保险业
2657,600663.XSHG,600703.XSHG,-3.55882134696,0.0275252187455,0.87439581963,陆家嘴,三安光电,房地产业,计算机、通信和其他电子设备制造业
2658,600663.XSHG,600704.XSHG,-3.79088821224,0.0139396830033,0.945310870236,陆家嘴,物产中大,房地产业,批发业
2659,600663.XSHG,600739.XSHG,-3.99718738091,0.00724789368796,0.890430636864,陆家嘴,辽宁成大,房地产业,批发业
2660,600663.XSHG,600795.XSHG,-4.28255324255,0.00272548833007,0.949912206569,陆家嘴,国电电力,房地产业,电力、热力生产和供应业
2661,600663.XSHG,600820.XSHG,-3.73664781206,0.0164294723904,0.933548432396,陆家嘴,隧道股份,房地产业,土木工程建筑业
2662,600663.XSHG,600837.XSHG,-4.11325033137,0.00491846124963,0.952819318085,陆家嘴,海通证券,房地产业,资本市场服务
2663,600663.XSHG,600887.XSHG,-3.54859829643,0.0283236336633,0.71377611852,陆家嘴,伊利股份,房地产业,食品制造业
2664,600663.XSHG,600909.XSHG,-4.96829082301,0.000188216785501,0.936470044008,陆家嘴,华安证券,房地产业,资本市场服务
2665,600663.XSHG,600919.XSHG,-4.15494685566,0.00426441530169,0.929604221936,陆家嘴,江苏银行,房地产业,货币金融服务
2666,600663.XSHG,600958.XSHG,-4.5977202757,0.000842294971921,0.963665539984,陆家嘴,东方证券,房地产业,资本市场服务
2667,600663.XSHG,600959.XSHG,-4.47900051846,0.00132567813543,0.951351515636,陆家嘴,江苏有线,房地产业,电信、广播电视和卫星传输服务
2668,600663.XSHG,600999.XSHG,-3.91428121003,0.00947836784024,0.933781887707,陆家嘴,招商证券,房地产业,资本市场服务
2669,600663.XSHG,601012.XSHG,-4.15608780748,0.00424769115643,0.866105844372,陆家嘴,隆基股份,房地产业,非金属矿物制品业
2670,600663.XSHG,601018.XSHG,-3.50079482384,0.0323249940203,0.927299744825,陆家嘴,宁波港,房地产业,水上运输业
2671,600663.XSHG,601099.XSHG,-3.38784278992,0.0437188204884,0.924039093902,陆家嘴,太平洋,房地产业,资本市场服务
2672,600663.XSHG,601108.XSHG,-4.45184506577,0.00146783025849,0.927809298036,陆家嘴,财通证券,房地产业,资本市场服务
2673,600663.XSHG,601111.XSHG,-3.83301463479,0.0122422996815,0.809511896693,陆家嘴,中国国航,房地产业,航空运输业
2674,600663.XSHG,601169.XSHG,-4.10390989087,0.00507697192325,0.940770262615,陆家嘴,北京银行,房地产业,货币金融服务
2675,600663.XSHG,601211.XSHG,-3.6389544967,0.0219093869408,0.927105551774,陆家嘴,国泰君安,房地产业,资本市场服务
2676,600663.XSHG,601212.XSHG,-5.1538946951,8.49769645502e-05,0.944577156006,陆家嘴,白银有色,房地产业,有色金属冶炼和压延加工业
2677,600663.XSHG,601216.XSHG,-4.24498566105,0.00311472972143,0.928653593897,陆家嘴,君正集团,房地产业,化学原料和化学制品制造业
2678,600663.XSHG,601238.XSHG,-4.119120634,0.00482116091216,0.944811724144,陆家嘴,广汽集团,房地产业,汽车制造业
2679,600663.XSHG,601360.XSHG,-4.16187554627,0.0041637737557,0.890514951354,陆家嘴,三六零,房地产业,互联网和相关服务
2680,600663.XSHG,601377.XSHG,-3.94848294196,0.00849272916942,0.941736831958,陆家嘴,兴业证券,房地产业,资本市场服务
2681,600663.XSHG,601398.XSHG,-3.38418897353,0.0441371904055,0.705001321118,陆家嘴,工商银行,房地产业,货币金融服务
2682,600663.XSHG,601555.XSHG,-3.70680161963,0.0179597071872,0.940053524906,陆家嘴,东吴证券,房地产业,资本市场服务
2683,600663.XSHG,601611.XSHG,-4.45727927148,0.00143829447913,0.931227839896,陆家嘴,中国核建,房地产业,土木工程建筑业
2684,600663.XSHG,601668.XSHG,-3.67751408937,0.0195810929217,0.884927836702,陆家嘴,中国建筑,房地产业,土木工程建筑业
2685,600663.XSHG,601669.XSHG,-5.14054891257,9.00629569396e-05,0.95885298157,陆家嘴,中国电建,房地产业,土木工程建筑业
2686,600663.XSHG,601718.XSHG,-3.52304746753,0.0304062449287,0.929291625456,陆家嘴,际华集团,房地产业,纺织服装、服饰业
2687,600663.XSHG,601766.XSHG,-3.48633495901,0.0336261427415,0.917191720969,陆家嘴,中国中车,房地产业,铁路、船舶、航空航天和其他运输设备制造业
2688,600663.XSHG,601866.XSHG,-4.21838858126,0.00342053861788,0.949529113405,陆家嘴,中远海发,房地产业,水上运输业
2689,600663.XSHG,601878.XSHG,-4.43422716112,0.00156751502614,0.942545759061,陆家嘴,浙商证券,房地产业,资本市场服务
2690,600663.XSHG,601881.XSHG,-3.92993874134,0.00901508513683,0.912964698089,陆家嘴,中国银河,房地产业,资本市场服务
2691,600663.XSHG,601888.XSHG,-3.37431796023,0.0452841037986,-0.836457015256,陆家嘴,中国国旅,房地产业,商务服务业
2692,600663.XSHG,601899.XSHG,-4.86513327461,0.00028915753502,0.82693910724,陆家嘴,紫金矿业,房地产业,有色金属矿采选业
2693,600663.XSHG,601919.XSHG,-3.55681026417,0.0276807415921,0.889343262609,陆家嘴,中远海控,房地产业,水上运输业
2694,600663.XSHG,601933.XSHG,-6.23024615312,5.09003672528e-07,0.903706333411,陆家嘴,永辉超市,房地产业,零售业
2695,600663.XSHG,601939.XSHG,-3.54262819458,0.0287989987654,0.65958715714,陆家嘴,建设银行,房地产业,货币金融服务
2696,600663.XSHG,601958.XSHG,-3.81172657605,0.0130756510572,0.846830922165,陆家嘴,金钼股份,房地产业,有色金属矿采选业
2697,600663.XSHG,601989.XSHG,-4.95195176355,0.000201585495452,0.956602461339,陆家嘴,中国重工,房地产业,铁路、船舶、航空航天和其他运输设备制造业
2698,600663.XSHG,601992.XSHG,-4.05014630081,0.00608323911799,0.951972598096,陆家嘴,金隅集团,房地产业,非金属矿物制品业
2699,600663.XSHG,601997.XSHG,-3.76873952481,0.0149130025811,0.821005289458,陆家嘴,贵阳银行,房地产业,货币金融服务
2700,600674.XSHG,600804.XSHG,-3.39396202421,0.0430255439685,0.869859674718,川投能源,鹏博士,电力、热力生产和供应业,互联网和相关服务
2701,600674.XSHG,600837.XSHG,-3.80466802476,0.0133628585401,0.839891385119,川投能源,海通证券,电力、热力生产和供应业,资本市场服务
2702,600674.XSHG,600919.XSHG,-3.35482627818,0.0476214647772,0.777781514936,川投能源,江苏银行,电力、热力生产和供应业,货币金融服务
2703,600674.XSHG,601099.XSHG,-3.4828300621,0.0339481218669,0.891096903604,川投能源,太平洋,电力、热力生产和供应业,资本市场服务
2704,600674.XSHG,601211.XSHG,-3.60208424982,0.0243564858123,0.82434105176,川投能源,国泰君安,电力、热力生产和供应业,资本市场服务
2705,600674.XSHG,601360.XSHG,-3.56907684932,0.0267437275926,0.688570145001,川投能源,三六零,电力、热力生产和供应业,互联网和相关服务
2706,600674.XSHG,601377.XSHG,-3.37003386875,0.0457895088123,0.815664388122,川投能源,兴业证券,电力、热力生产和供应业,资本市场服务
2707,600674.XSHG,601555.XSHG,-4.14858261287,0.00435881174007,0.873396952831,川投能源,东吴证券,电力、热力生产和供应业,资本市场服务
2708,600674.XSHG,601600.XSHG,-3.51371116313,0.031199127064,0.790580440895,川投能源,中国铝业,电力、热力生产和供应业,有色金属冶炼和压延加工业
2709,600674.XSHG,601688.XSHG,-3.5384732523,0.0291338437597,0.754793911472,川投能源,华泰证券,电力、热力生产和供应业,资本市场服务
2710,600674.XSHG,601788.XSHG,-4.33892527289,0.00222486730608,0.846626233732,川投能源,光大证券,电力、热力生产和供应业,资本市场服务
2711,600682.XSHG,601012.XSHG,-4.18755048735,0.00380948351289,0.905914495933,南京新百,隆基股份,零售业,非金属矿物制品业
2712,600682.XSHG,601018.XSHG,-3.45572257418,0.0365275621149,0.931495113196,南京新百,宁波港,零售业,水上运输业
2713,600682.XSHG,601228.XSHG,-3.86008521479,0.0112508925145,0.848004431213,南京新百,广州港,零售业,水上运输业
2714,600682.XSHG,601881.XSHG,-3.47566037327,0.0346149028097,0.912871848411,南京新百,中国银河,零售业,资本市场服务
2715,600688.XSHG,601318.XSHG,-3.67908279521,0.0194911179629,0.854178614672,上海石化,中国平安,石油加工、炼焦和核燃料加工业,保险业
2716,600688.XSHG,601336.XSHG,-3.35828404485,0.0471996978932,0.830482295151,上海石化,新华保险,石油加工、炼焦和核燃料加工业,保险业
2717,600688.XSHG,601390.XSHG,-3.37262082391,0.0454837631503,0.864394006765,上海石化,中国中铁,石油加工、炼焦和核燃料加工业,土木工程建筑业
2718,600688.XSHG,601600.XSHG,-3.48584051656,0.0336714076674,0.84092181117,上海石化,中国铝业,石油加工、炼焦和核燃料加工业,有色金属冶炼和压延加工业
2719,600688.XSHG,601618.XSHG,-3.66196579404,0.0204926370549,0.81916430453,上海石化,中国中冶,石油加工、炼焦和核燃料加工业,土木工程建筑业
2720,600703.XSHG,600795.XSHG,-3.38940057315,0.043541456357,0.901807035644,三安光电,国电电力,计算机、通信和其他电子设备制造业,电力、热力生产和供应业
2721,600703.XSHG,600837.XSHG,-3.852351437,0.0115265653936,0.860545799447,三安光电,海通证券,计算机、通信和其他电子设备制造业,资本市场服务
2722,600703.XSHG,600909.XSHG,-3.94687149027,0.00853701760796,0.88678924597,三安光电,华安证券,计算机、通信和其他电子设备制造业,资本市场服务
2723,600703.XSHG,600919.XSHG,-3.97665022437,0.00775122164706,0.808722848262,三安光电,江苏银行,计算机、通信和其他电子设备制造业,货币金融服务
2724,600703.XSHG,600958.XSHG,-3.4176277405,0.0404299528171,0.869105491725,三安光电,东方证券,计算机、通信和其他电子设备制造业,资本市场服务
